Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
strain_sample_17-kraken2_refseqV208_nt,1,1.515948006,13312260,6158571,965653,5241881,935122,976676,1,1.707747658,2,2.607905706
strain_sample_17-kraken2_standard_0521,0,0.796865521,13312260,7347884,1067352,5061200,688525,214651,1,1.516884138,1,1.450881232
strain_sample_18-kraken2_GTDBr202RefSeqV205,1,1.232915597,13311908,5675948,3330544,4350569,2845239,439575,1,1.24171436,2,2.477446359
strain_sample_18-kraken2_chocophlan,1,1.915415131,13311908,5988724,327503,5602110,876119,844946,2,2.897996112,2,1.892827344
strain_sample_18-kraken2_minikraken,1,1.89426865,13311908,6454412,237087,4807949,271064,1778477,2,1.818519706,2,1.721486439
strain_sample_18-kraken2_refseqV205,1,2.321252896,13311908,4645069,532131,6196645,1568293,901864,2,2.89720857,2,3.079923841
strain_sample_18-kraken2_refseqV205_100GB,1,1.89426865,13311908,6454412,237087,4807949,271064,1778477,2,1.818519706,2,1.721486439
strain_sample_18-kraken2_refseqV205_500GB,2,2.995825317,13311908,3468453,370133,7220733,1179906,1442687,2,3.146977045,3,3.53530366
strain_sample_18-kraken2_refseqV208_nt,1,2.133586786,13311908,5669209,309488,4785403,1208565,1648674,2,2.024398363,2,3.207084435
strain_sample_18-kraken2_standard_0521,1,1.506249292,13311908,6300899,358828,5180321,747405,1083283,2,1.744129756,2,1.694333059
strain_sample_19-kraken2_GTDBr202RefSeqV205,0,1.034359996,13314204,7143891,1707232,3333179,2473075,363878,1,1.358775211,1,2.412425017
strain_sample_19-kraken2_chocophlan,1,1.695342207,13314204,5433210,618506,6477073,1171198,232721,2,2.849858107,1,1.723778558
strain_sample_19-kraken2_minikraken,0,1.2608035,13314204,7728691,798762,4326212,235863,1023433,2,1.656481236,2,1.735600751
strain_sample_19-kraken2_refseqV205,1,2.065062395,13314204,4402776,662397,6929250,1540421,441748,2,2.858329112,2,2.410232008
strain_sample_19-kraken2_refseqV205_100GB,0,1.2608035,13314204,7728691,798762,4326212,235863,1023433,2,1.656481236,2,1.735600751
strain_sample_19-kraken2_refseqV205_500GB,2,2.622974381,13314204,3391030,469300,8092514,1101683,728948,2,3.119797383,2,2.827509365
strain_sample_19-kraken2_refseqV208_nt,1,1.397817774,13314204,5518764,634653,6088698,910902,795828,1,1.515328072,2,2.439226174
strain_sample_19-kraken2_standard_0521,0,0.900243905,13314204,6709912,710366,5573140,645990,385162,1,1.359743161,1,1.457505534
strain_sample_2-kraken2_GTDBr202RefSeqV205,1,1.195477199,13311752,6359862,2090738,3750585,2768586,432678,1,1.298523564,1,2.582257513
strain_sample_2-kraken2_chocophlan,1,1.631787086,13311752,6451829,647908,5873500,898400,88023,2,3.29601992,1,1.748180098
strain_sample_2-kraken2_minikraken,0,1.12331014,13311752,8253137,712692,3946185,246118,866311,2,1.715821483,1,1.56619589
strain_sample_2-kraken2_refseqV205,1,2.149565061,13311752,4861169,745012,6697425,1247976,505178,2,3.094203966,2,2.680051539
strain_sample_2-kraken2_refseqV205_100GB,0,1.12331014,13311752,8253137,712692,3946185,246118,866311,2,1.715821483,1,1.56619589
strain_sample_2-kraken2_refseqV205_500GB,1,2.815372612,13311752,3696646,529628,7789993,951023,874076,2,3.398252219,2,3.299994848
strain_sample_2-kraken2_refseqV208_nt,0,1.397518674,13311752,7057887,658129,4501589,822140,930134,1,1.752468962,2,2.850248133
strain_sample_2-kraken2_standard_0521,0,0.746342029,13311752,7853019,750973,4664531,590332,203870,1,1.54592734,1,1.506379461
strain_sample_20-kraken2_GTDBr202RefSeqV205,1,1.135834556,13302160,5605784,1907537,4427975,2938056,330154,1,1.23293921,1,2.272429116
strain_sample_20-kraken2_chocophlan,1,1.580393109,13302160,6130995,409709,6099502,997417,74246,2,3.073292705,1,1.613039481
strain_sample_20-kraken2_minikraken,0,1.225037663,13302160,7565904,564505,4457611,341258,937385,2,1.650755752,1,1.467326773
strain_sample_20-kraken2_refseqV205,1,2.117981441,13302160,4779853,513159,6641225,1353929,527140,2,3.027480924,1,2.454463269
strain_sample_20-kraken2_refseqV205_100GB,0,1.225037663,13302160,7565904,564505,4457611,341258,937385,2,1.650755752,1,1.467326773
strain_sample_20-kraken2_refseqV205_500GB,1,2.756793558,13302160,3678322,366986,7743706,995396,884699,2,3.315405569,2,3.049197505
strain_sample_20-kraken2_refseqV208_nt,0,1.430950011,13302160,7148554,541282,4213093,966277,974226,1,1.836063671,2,2.619430039
strain_sample_20-kraken2_standard_0521,0,0.768799729,13302160,7900790,617856,4426799,737649,236922,2,1.590983236,1,1.425387956
strain_sample_21-kraken2_GTDBr202RefSeqV205,1,1.387661697,13310874,4093992,1722682,5223987,3616239,376123,1,1.235943351,2,2.384945796
strain_sample_21-kraken2_chocophlan,1,1.547609721,13310874,5958035,117317,6448268,872895,31669,2,2.899198824,2,1.856057143
strain_sample_21-kraken2_minikraken,1,1.474372832,13310874,5806374,173314,6446453,288261,769783,2,1.890672281,2,1.765715792
strain_sample_21-kraken2_refseqV205,2,2.29235661,13310874,4607586,340259,6447581,1415709,839964,2,2.953289458,2,2.763078429
strain_sample_21-kraken2_refseqV205_100GB,1,1.474372832,13310874,5806374,173314,6446453,288261,769783,2,1.890672281,2,1.765715792
strain_sample_21-kraken2_refseqV205_500GB,2,3.03065396,13310874,3381262,227919,7416503,1079667,1433360,2,3.207989264,2,3.378461137
strain_sample_21-kraken2_refseqV208_nt,1,2.080784628,13310874,5687575,203933,5022027,1120798,1480432,2,2.196373098,2,2.98229565
strain_sample_21-kraken2_standard_0521,1,0.994331702,13310874,6366006,251225,6031200,794724,118944,2,1.798964717,2,1.654677599
strain_sample_22-kraken2_GTDBr202RefSeqV205,1,1.183637964,13312830,5576148,3007212,4428954,2943236,363841,1,1.260420858,1,2.342590604
strain_sample_22-kraken2_chocophlan,0,1.382247952,13312830,6758875,722582,5630008,861556,62384,2,2.894605834,2,1.791478441
strain_sample_22-kraken2_minikraken,0,1.355768909,13312830,7137356,599563,4892257,319107,964099,2,1.808825456,1,1.638610247
strain_sample_22-kraken2_refseqV205,1,2.056076657,13312830,4858805,817088,6569794,1288675,595516,2,2.841277215,2,2.596146429
strain_sample_22-kraken2_refseqV205_100GB,0,1.355768909,13312830,7137356,599563,4892257,319107,964099,2,1.808825456,1,1.638610247
strain_sample_22-kraken2_refseqV205_500GB,2,2.698801382,13312830,3701799,606086,7594618,971878,1044413,2,3.083025901,2,3.203555385
strain_sample_22-kraken2_refseqV208_nt,1,1.710161927,13312830,6458326,643251,4676939,1017678,1159834,2,2.017958755,2,2.840035846
strain_sample_22-kraken2_standard_0521,0,0.838661051,13312830,7594063,728910,4770556,732039,216171,2,1.69405977,1,1.554284676
strain_sample_23-kraken2_GTDBr202RefSeqV205,0,1.108593147,13312958,7772918,1978176,2561828,2528101,449963,1,1.420140618,1,2.796367313
strain_sample_23-kraken2_chocophlan,1,1.767650059,13312958,6271691,660578,5926246,937325,177694,2,3.400405754,1,1.900883898
strain_sample_23-kraken2_minikraken,0,1.10991697,13312958,8935396,707236,3163824,191326,1022411,2,1.658639039,1,1.708748419
strain_sample_23-kraken2_refseqV205,1,2.226073424,13312958,4265055,736288,7416482,1240013,391391,2,3.05314838,2,2.797817442
strain_sample_23-kraken2_refseqV205_100GB,0,1.10991697,13312958,8935396,707236,3163824,191326,1022411,2,1.658639039,1,1.708748419
strain_sample_23-kraken2_refseqV205_500GB,2,2.835054238,13312958,3209239,521117,8514190,922220,667276,2,3.36124693,2,3.38192839
strain_sample_23-kraken2_refseqV208_nt,1,1.300085075,13312958,6035222,649669,5770073,767623,740023,1,1.460176674,2,2.895030503
strain_sample_23-kraken2_standard_0521,0,0.809084803,13312958,7183823,728558,5267142,516914,345079,1,1.307719253,1,1.504424334
strain_sample_24-kraken2_GTDBr202RefSeqV205,1,1.207009815,13311364,5642728,1416320,4098246,3194018,373577,1,1.288395328,2,2.316655072
strain_sample_24-kraken2_chocophlan,1,1.50503134,13311364,6009055,347554,6241618,1030486,30169,2,2.875142792,1,1.762888579
strain_sample_24-kraken2_minikraken,0,1.299315532,13311364,6904141,463866,5341318,246833,819055,2,1.77740157,2,1.743474333
strain_sample_24-kraken2_refseqV205,1,2.07934987,13311364,4445982,478140,6955706,1401363,508120,2,2.826520845,2,2.457406111
strain_sample_24-kraken2_refseqV205_100GB,0,1.299315532,13311364,6904141,463866,5341318,246833,819055,2,1.77740157,2,1.743474333
strain_sample_24-kraken2_refseqV205_500GB,2,2.697840131,13311364,3347827,334958,8055602,1025440,881908,2,3.089964474,2,3.001592487
strain_sample_24-kraken2_refseqV208_nt,1,1.575920018,13311364,5280944,435400,6148768,986447,895000,1,1.696021057,2,2.526603051
strain_sample_24-kraken2_standard_0521,1,0.84881985,13311364,6575277,488419,5878124,723125,134832,1,1.526071754,1,1.541875886
strain_sample_25-kraken2_GTDBr202RefSeqV205,0,1.123194851,13309014,6852758,3111948,3136752,2857138,439391,1,1.297783503,2,2.350777946
strain_sample_25-kraken2_chocophlan,1,1.433341343,13309014,6466543,1593001,5404104,1394164,43900,2,3.020223149,2,1.690570837
strain_sample_25-kraken2_minikraken,0,1.390092685,13309014,8214709,1657459,3403725,302006,1388372,2,1.619725448,1,1.624129984
strain_sample_25-kraken2_refseqV205,1,1.934363207,13309014,5227856,1499147,6289090,1298756,491924,2,2.907431123,1,2.324965582
strain_sample_25-kraken2_refseqV205_100GB,0,1.390092685,13309014,8214709,1657459,3403725,302006,1388372,2,1.619725448,1,1.624129984
strain_sample_25-kraken2_refseqV205_500GB,1,2.514372966,13309014,4181807,1090580,7309861,980939,831974,2,3.169075855,2,2.824495713
strain_sample_25-kraken2_refseqV208_nt,0,1.355387108,13309014,7085286,1528741,3882756,1404750,934392,1,1.674862134,2,2.213765439
strain_sample_25-kraken2_standard_0521,0,0.664431264,13309014,8240505,1697302,3707808,1184229,176443,1,1.453127832,2,1.576348831
strain_sample_26-kraken2_GTDBr202RefSeqV205,1,1.13145277,13307114,6152281,2283743,3962382,2794663,397553,1,1.259577446,1,2.320620411
strain_sample_26-kraken2_chocophlan,2,4.075571984,13635344,4318907,559085,4022288,623933,4670213,2,3.102526224,1,1.699906881
strain_sample_26-kraken2_minikraken,0,1.528748382,13307114,7494924,609876,3990059,351753,1470378,2,1.647048828,1,1.52949655
strain_sample_26-kraken2_refseqV205,1,1.96719965,13307114,5217743,980058,6425603,1233365,430387,2,2.989068263,2,2.511468219
strain_sample_26-kraken2_refseqV205_100GB,0,1.528748382,13307114,7494924,609876,3990059,351753,1470378,2,1.647048828,1,1.52949655
strain_sample_26-kraken2_refseqV205_500GB,1,2.569703017,13307114,4116347,785758,7516842,920277,753590,2,3.263426982,2,3.131485411
strain_sample_26-kraken2_refseqV208_nt,0,1.51205994,13307114,6709640,698357,4535570,1023310,1038566,1,1.718699965,2,2.910676139
strain_sample_26-kraken2_standard_0521,0,0.894710378,13307114,7600453,828227,4501941,754680,450038,1,1.49881751,1,1.46825807
strain_sample_27-kraken2_GTDBr202RefSeqV205,1,1.143501479,13309598,6089031,2021810,3939067,2889218,378801,1,1.278944227,1,2.302062357
strain_sample_27-kraken2_chocophlan,1,1.510155979,13309598,5997392,661547,6047635,1227561,36833,2,2.916355402,2,1.734680395
strain_sample_27-kraken2_minikraken,0,1.359284856,13309598,7335678,859000,4544812,315965,1113042,2,1.663746927,1,1.619897773
strain_sample_27-kraken2_refseqV205,1,2.054965973,13309598,4677654,718916,6765506,1352811,512772,2,2.877489282,2,2.410134897
strain_sample_27-kraken2_refseqV205_100GB,0,1.359284856,13309598,7335678,859000,4544812,315965,1113042,2,1.663746927,1,1.619897773
strain_sample_27-kraken2_refseqV205_500GB,2,2.661099982,13309598,3604958,514074,7842180,992736,867110,2,3.143450036,2,2.960660236
strain_sample_27-kraken2_refseqV208_nt,1,1.465100148,13309598,6385243,725549,4819490,1168736,935045,1,1.703843975,2,2.449718328
strain_sample_27-kraken2_standard_0521,0,0.780066235,13309598,7326690,815390,4867962,942309,172620,1,1.500074364,2,1.619776528
strain_sample_28-kraken2_GTDBr202RefSeqV205,0,0.958701744,13315768,7400294,965115,3072766,2526866,315804,1,1.352719341,1,2.282147926
strain_sample_28-kraken2_chocophlan,1,1.660576544,13315768,4957176,290189,6916431,1406517,35644,2,2.791713819,2,1.764898682
strain_sample_28-kraken2_minikraken,0,1.113950318,13315768,7673137,571037,4604397,284447,753783,2,1.638092024,2,1.780982046
strain_sample_28-kraken2_refseqV205,2,2.065452477,13315768,3875996,398199,7544128,1589368,306267,2,2.807068889,2,2.245996522
strain_sample_28-kraken2_refseqV205_100GB,0,1.113950318,13315768,7673137,571037,4604397,284447,753783,2,1.638092024,2,1.780982046
strain_sample_28-kraken2_refseqV205_500GB,2,2.606064104,13315768,2891477,276277,8762059,1123835,538388,2,3.067609908,2,2.649493031
strain_sample_28-kraken2_refseqV208_nt,1,1.294406601,13315768,4520822,381841,7279583,957065,558298,1,1.403928357,1,2.080655964
strain_sample_28-kraken2_standard_0521,1,0.804911666,13315768,5842137,421803,6569635,747300,156696,1,1.263131666,1,1.35078148
strain_sample_29-kraken2_GTDBr202RefSeqV205,1,1.298998504,13292508,5322531,2513702,4444796,3053888,471138,1,1.267579659,2,2.420251823
strain_sample_29-kraken2_chocophlan,1,1.47934957,13292508,6450386,406466,5967782,821767,52571,2,2.96297033,2,1.835980272
strain_sample_29-kraken2_minikraken,0,1.31830231,13292508,7107808,536415,5059816,243842,881042,2,1.814845441,2,1.687084259
strain_sample_29-kraken2_refseqV205,1,2.121719468,13292508,4862235,581281,6538908,1270472,620880,2,2.937464788,2,2.681778111
strain_sample_29-kraken2_refseqV205_100GB,0,1.31830231,13292508,7107808,536415,5059816,243842,881042,2,1.814845441,2,1.687084259
strain_sample_29-kraken2_refseqV205_500GB,2,2.792381618,13292508,3675712,396585,7580132,960810,1075816,2,3.199875279,2,3.309282793
strain_sample_29-kraken2_refseqV208_nt,1,1.709066491,13292508,6447675,539540,4755438,933035,1156347,2,2.01174487,2,2.940738558
strain_sample_29-kraken2_standard_0521,0,0.884604696,13292508,7275301,629127,5149051,650499,217656,2,1.700997718,2,1.600583552
strain_sample_3-kraken2_GTDBr202RefSeqV205,1,1.268614025,13307358,5108003,1817873,4433862,3373703,384132,1,1.255334965,2,2.308978888
strain_sample_3-kraken2_chocophlan,1,1.539240471,13307358,5975942,208584,6117842,1168917,44557,2,2.955238301,1,1.712379921
strain_sample_3-kraken2_minikraken,1,1.57120324,13307358,6521185,278000,5137656,416818,1231641,2,1.784188743,1,1.575567754
strain_sample_3-kraken2_refseqV205,1,2.152383666,13307358,4572699,380440,6611666,1503782,618743,2,2.936286558,2,2.431133635
strain_sample_3-kraken2_refseqV205_100GB,1,1.57120324,13307358,6521185,278000,5137656,416818,1231641,2,1.784188743,1,1.575567754
strain_sample_3-kraken2_refseqV205_500GB,2,2.80295931,13307358,3458948,259851,7662865,1136726,1047336,2,3.199507364,2,2.941094864
strain_sample_3-kraken2_refseqV208_nt,1,1.804368906,13307358,5616879,266550,5021933,1475703,1192255,2,1.925276781,2,2.444384134
strain_sample_3-kraken2_standard_0521,1,0.972265269,13307358,6474051,315039,5382412,1198454,252435,2,1.65254908,1,1.478248644
strain_sample_30-kraken2_GTDBr202RefSeqV205,1,1.200753858,13308078,5891127,1927862,3918978,3121997,375891,1,1.309726924,2,2.3905055
strain_sample_30-kraken2_chocophlan,1,1.628009018,13308078,5685603,344511,6396877,1092134,133462,2,2.89377973,2,1.788555251
strain_sample_30-kraken2_minikraken,0,1.361115256,13308078,6920546,399037,5160766,293923,932843,2,1.785687822,2,1.710393538
strain_sample_30-kraken2_refseqV205,1,2.2414275,13308078,4221872,451927,6914787,1503801,667614,2,2.87940959,2,2.600095358
strain_sample_30-kraken2_refseqV205_100GB,0,1.361115256,13308078,6920546,399037,5160766,293923,932843,2,1.785687822,2,1.710393538
strain_sample_30-kraken2_refseqV205_500GB,2,2.873379011,13308078,3151350,307740,7952870,1105658,1098183,2,3.134417009,2,3.100181973
strain_sample_30-kraken2_refseqV208_nt,1,1.786992983,13308078,5230611,313488,5850114,1060066,1167283,1,1.77936977,2,2.703928812
strain_sample_30-kraken2_standard_0521,1,0.960489561,13308078,6367464,348100,5908342,751587,280685,1,1.543935338,1,1.508816677
strain_sample_31-kraken2_GTDBr202RefSeqV205,1,1.17589061,13304144,6011095,2829918,3791992,3115940,381698,1,1.291826829,1,2.336234972
strain_sample_31-kraken2_chocophlan,1,1.627561608,13304144,5815697,271669,6456867,993702,37830,2,3.032661971,1,1.741887407
strain_sample_31-kraken2_minikraken,0,1.188186929,13304144,7780630,346842,4296132,343997,883353,2,1.708669799,1,1.501972401
strain_sample_31-kraken2_refseqV205,1,2.21715918,13304144,4091405,412235,7430361,1302471,479704,2,2.9418716,2,2.548290135
strain_sample_31-kraken2_refseqV205_100GB,0,1.188186929,13304144,7780630,346842,4296132,343997,883353,2,1.708669799,1,1.501972401
strain_sample_31-kraken2_refseqV205_500GB,2,2.806417985,13304144,3081762,288790,8457974,951948,811805,2,3.19596064,2,3.144601386
strain_sample_31-kraken2_refseqV208_nt,1,1.457731967,13304144,6593792,333013,4902081,925273,882710,1,1.841882254,2,2.613107699
strain_sample_31-kraken2_standard_0521,0,0.762260315,13304144,7545605,377338,4862935,743966,151636,1,1.573539437,1,1.511438695
strain_sample_32-kraken2_GTDBr202RefSeqV205,1,1.19305378,13313658,6282655,1677882,3839540,2801218,390136,1,1.30510009,1,2.627685885
strain_sample_32-kraken2_chocophlan,1,1.691525424,13313658,6363352,272733,5990730,849562,110013,2,3.333363547,1,1.837398565
strain_sample_32-kraken2_minikraken,0,1.176777186,13313658,7968198,357281,4249977,224736,870741,2,1.751164065,1,1.726821693
strain_sample_32-kraken2_refseqV205,1,2.271802535,13313658,4538897,441391,6922674,1272729,579351,2,3.10488086,2,2.779619228
strain_sample_32-kraken2_refseqV205_100GB,0,1.176777186,13313658,7968198,357281,4249977,224736,870741,2,1.751164065,1,1.726821693
strain_sample_32-kraken2_refseqV205_500GB,2,2.95181437,13313658,3373281,301279,8013383,954186,972785,2,3.406089039,2,3.405917714
strain_sample_32-kraken2_refseqV208_nt,1,1.530636584,13313658,6385770,342255,5042855,865513,1019514,1,1.735856177,2,2.829560041
strain_sample_32-kraken2_standard_0521,0,0.82845879,13313658,7225554,403698,5256065,612908,219131,1,1.542859154,1,1.547165317
strain_sample_33-kraken2_GTDBr202RefSeqV205,1,1.196236465,13308816,5898277,2292986,3943720,3089611,377182,1,1.31083368,1,2.380901026
strain_sample_33-kraken2_chocophlan,1,1.580022145,13308816,5768022,132776,6409890,1088037,42867,2,2.938141528,1,1.662863487
strain_sample_33-kraken2_minikraken,0,1.309899168,13308816,7293738,233786,4642324,396780,975972,2,1.730852909,1,1.548114824
strain_sample_33-kraken2_refseqV205,1,2.154088839,13308816,4149969,287838,7267275,1431324,460241,2,2.897829654,2,2.422103591
strain_sample_33-kraken2_refseqV205_100GB,0,1.309899168,13308816,7293738,233786,4642324,396780,975972,2,1.730852909,1,1.548114824
strain_sample_33-kraken2_refseqV205_500GB,2,2.746227914,13308816,3121965,193837,8343956,1053774,789113,2,3.156571176,2,2.950027235
strain_sample_33-kraken2_refseqV208_nt,1,1.552781705,13308816,5962676,208500,5405428,1038325,902381,1,1.820147452,2,2.605664893
strain_sample_33-kraken2_standard_0521,0,0.884226441,13308816,6875766,246168,5373597,816819,242634,1,1.559683207,1,1.473021563
strain_sample_34-kraken2_GTDBr202RefSeqV205,1,1.043156638,13314290,6137434,2222207,4239617,2657002,279741,1,1.189799692,1,2.379547324
strain_sample_34-kraken2_chocophlan,1,1.521380261,13314290,6428452,1084636,5778629,1033154,74049,2,3.090778626,1,1.67365175
strain_sample_34-kraken2_minikraken,0,1.051705348,13314290,8329192,1292580,3948358,232499,804233,1,1.602799949,1,1.875762907
strain_sample_34-kraken2_refseqV205,1,1.904395353,13314290,5498599,1169363,6173063,1252671,389917,2,3.06931486,1,2.314242926
strain_sample_34-kraken2_refseqV205_100GB,0,1.051705348,13314290,8329192,1292580,3948358,232499,804233,1,1.602799949,1,1.875762907
strain_sample_34-kraken2_refseqV205_500GB,1,2.504367112,13314290,4408681,931654,7309182,919394,676946,2,3.362008635,2,2.91174404
strain_sample_34-kraken2_refseqV208_nt,0,1.090977213,13314290,8304592,1280988,3552630,748590,708440,1,1.745786643,2,2.601091385
strain_sample_34-kraken2_standard_0521,0,0.578958022,13314290,9067245,1389916,3561949,555944,129150,1,1.588838582,1,1.594917833
strain_sample_35-kraken2_GTDBr202RefSeqV205,1,1.15834721,13306398,5687904,2016534,4274887,2963568,379995,1,1.22459003,1,2.280391069
strain_sample_35-kraken2_chocophlan,1,1.526556022,13306398,6196437,540830,5939737,1114554,55670,2,3.025571503,1,1.651631953
strain_sample_35-kraken2_minikraken,0,1.187367385,13306398,7808202,630446,4302427,274983,920784,2,1.641997645,1,1.628951608
strain_sample_35-kraken2_refseqV205,1,2.038712204,13306398,4974516,615632,6506239,1328410,497230,2,2.98605185,1,2.427602924
strain_sample_35-kraken2_refseqV205_100GB,0,1.187367385,13306398,7808202,630446,4302427,274983,920784,2,1.641997645,1,1.628951608
strain_sample_35-kraken2_refseqV205_500GB,1,2.661799459,13306398,3862150,436172,7617627,984692,841919,2,3.265239949,2,3.014365913
strain_sample_35-kraken2_refseqV208_nt,0,1.355140211,13306398,7430369,579385,4048452,903043,924529,1,1.802903184,2,2.671259287
strain_sample_35-kraken2_standard_0521,0,0.715999777,13306398,8236232,669075,4176395,665036,228735,1,1.556837655,1,1.453746865
strain_sample_36-kraken2_GTDBr202RefSeqV205,1,1.246172036,13303810,5347636,2255424,4397987,3134313,422372,1,1.247833839,1,2.321405999
strain_sample_36-kraken2_chocophlan,1,1.484791575,13303810,6362489,411229,5891859,982235,67213,2,2.952605451,2,1.78369433
strain_sample_36-kraken2_minikraken,0,1.375577147,13303810,7251551,450377,4711539,280274,1060440,2,1.755896959,2,1.724833556
strain_sample_36-kraken2_refseqV205,1,2.045124442,13303810,4915772,554973,6558991,1296307,532651,2,2.912297943,2,2.554603963
strain_sample_36-kraken2_refseqV205_100GB,0,1.375577147,13303810,7251551,450377,4711539,280274,1060440,2,1.755896959,2,1.724833556
strain_sample_36-kraken2_refseqV205_500GB,2,2.689586367,13303810,3749609,399749,7640821,977101,935993,2,3.174697457,2,3.170542247
strain_sample_36-kraken2_refseqV208_nt,0,1.614238853,13303810,6654671,436912,4531533,1024513,1092982,2,1.92098237,2,2.862525903
strain_sample_36-kraken2_standard_0521,0,0.867269602,13303810,7510871,513325,4769581,741585,281772,2,1.644166437,1,1.56428191
strain_sample_37-kraken2_GTDBr202RefSeqV205,1,1.068331544,13307646,6573231,1520437,3727859,2640999,365075,1,1.28670505,1,2.321208755
strain_sample_37-kraken2_chocophlan,1,1.71535131,13307646,5598403,428034,6444956,1197553,66726,2,3.113179981,1,1.805660376
strain_sample_37-kraken2_minikraken,0,1.131920627,13307646,7954868,487861,4283906,225216,843653,2,1.65762344,1,1.639279625
strain_sample_37-kraken2_refseqV205,1,2.161027052,13307646,4383941,555659,7109875,1381300,432500,2,3.025427592,2,2.428872077
strain_sample_37-kraken2_refseqV205_100GB,0,1.131920627,13307646,7954868,487861,4283906,225216,843653,2,1.65762344,1,1.639279625
strain_sample_37-kraken2_refseqV205_500GB,2,2.775166547,13307646,3306953,390678,8257576,1005066,737949,2,3.307036108,2,2.965350534
strain_sample_37-kraken2_refseqV208_nt,1,1.359295401,13307646,5909064,520294,5764988,856582,776974,1,1.554209133,2,2.49353477
strain_sample_37-kraken2_standard_0521,0,0.767611567,13307646,7155335,585235,5325843,630528,195940,1,1.41663808,1,1.438240649
strain_sample_38-kraken2_GTDBr202RefSeqV205,1,1.211507082,13304798,6150298,3460273,3577844,3147535,428732,1,1.281427307,2,2.437469639
strain_sample_38-kraken2_chocophlan,1,1.528422904,13304798,6235269,820424,5741788,1263898,63839,2,3.048212334,2,1.786997052
strain_sample_38-kraken2_minikraken,0,1.14730047,13304798,8285165,915999,3815345,293625,910658,2,1.72018153,2,1.721747126
strain_sample_38-kraken2_refseqV205,1,2.111047233,13304798,4550392,746317,6905967,1338616,509793,2,2.91254838,2,2.528497344
strain_sample_38-kraken2_refseqV205_100GB,0,1.14730047,13304798,8285165,915999,3815345,293625,910658,2,1.72018153,2,1.721747126
strain_sample_38-kraken2_refseqV205_500GB,1,2.697838178,13304798,3523263,513956,7915661,1006802,858992,2,3.166427036,2,3.077249549
strain_sample_38-kraken2_refseqV208_nt,0,1.399164046,13304798,7324927,558493,4068702,981822,929318,1,1.920130548,1,2.484190617
strain_sample_38-kraken2_standard_0521,0,0.705967952,13304798,8236142,624267,4116369,758193,194093,2,1.596782504,1,1.415166059
strain_sample_39-kraken2_GTDBr202RefSeqV205,1,1.261471155,13306332,5014904,2323833,4730281,3198998,361853,1,1.259601914,2,2.365722642
strain_sample_39-kraken2_chocophlan,1,1.480417894,13306332,6352068,277962,5974647,935925,43688,2,2.956235071,1,1.75574218
strain_sample_39-kraken2_minikraken,0,1.315079317,13306332,6868150,410349,5309141,294839,834198,2,1.793727648,1,1.587005111
strain_sample_39-kraken2_refseqV205,1,2.151023287,13306332,4566451,440588,6786550,1348420,604895,2,2.905037464,2,2.568078937
strain_sample_39-kraken2_refseqV205_100GB,0,1.315079317,13306332,6868150,410349,5309141,294839,834198,2,1.793727648,1,1.587005111
strain_sample_39-kraken2_refseqV205_500GB,2,2.808966062,13306332,3420516,306858,7833588,1010856,1041318,2,3.164289978,2,3.182394921
strain_sample_39-kraken2_refseqV208_nt,1,1.648280683,13306332,6577601,393936,4625799,1015970,1086944,2,2.041614216,2,2.66328238
strain_sample_39-kraken2_standard_0521,0,0.837945949,13306332,7358400,457556,5045329,752020,150582,2,1.717107051,1,1.504441371
strain_sample_4-kraken2_GTDBr202RefSeqV205,1,1.117662525,13308290,6168184,2169339,3810865,2966434,362715,1,1.254801469,1,2.301428247
strain_sample_4-kraken2_chocophlan,1,1.540511365,13308290,6063671,807535,5838055,1298886,107676,2,2.957409788,2,1.745302513
strain_sample_4-kraken2_minikraken,0,1.227119637,13308290,7777128,959068,4221201,333245,976715,2,1.655237455,2,1.660430014
strain_sample_4-kraken2_refseqV205,1,1.991741539,13308290,4985353,904274,6447280,1397560,478081,2,2.92411451,2,2.39790492
strain_sample_4-kraken2_refseqV205_100GB,0,1.227119637,13308290,7777128,959068,4221201,333245,976715,2,1.655237455,2,1.660430014
strain_sample_4-kraken2_refseqV205_500GB,1,2.580579023,13308290,3927974,698420,7540887,1034244,805161,2,3.193299011,2,2.916257672
strain_sample_4-kraken2_refseqV208_nt,0,1.386267883,13308290,6737044,920229,4618659,1052582,899998,1,1.695282765,1,2.393045862
strain_sample_4-kraken2_standard_0521,0,0.76483951,13308290,7613333,993824,4633298,817917,243742,1,1.482532529,1,1.364457518
strain_sample_40-kraken2_GTDBr202RefSeqV205,1,1.228827209,13313006,5842431,1885371,3879043,3179437,393066,1,1.285517588,2,2.410474244
strain_sample_40-kraken2_chocophlan,1,1.617456944,13313006,6167743,507515,5901597,1185990,57426,2,3.190418966,2,1.842817393
strain_sample_40-kraken2_minikraken,0,1.418003567,13313006,7412907,620018,4402767,309629,1187533,2,1.74277426,1,1.665005539
strain_sample_40-kraken2_refseqV205,1,2.187821218,13313006,4493934,605472,7033545,1271634,512742,2,3.010151922,2,2.618206968
